"GeneID","GeneSymbol","log2FC","pvalue","padj"
"GENE_0309","Gene309",0.095980863282044,0.621249048454485,0.95325953218609
"GENE_0405","Gene405",-0.0819022801021081,0.625277985576777,0.95325953218609
"GENE_0486","Gene486",0.0820338519812074,0.626743825190749,0.95325953218609
"GENE_0494","Gene494",-0.0949626485506867,0.625608346033695,0.95325953218609
"GENE_0632","Gene632",0.0803752000919946,0.625566762623652,0.95325953218609
"GENE_0660","Gene660",0.0899243762441895,0.617169582861872,0.95325953218609
"GENE_0661","Gene661",-0.108947459617539,0.620871187194251,0.95325953218609
"GENE_0838","Gene838",0.12179103190628,0.621895327246492,0.95325953218609
"GENE_0990","Gene990",0.0850142589571794,0.617981926025986,0.95325953218609
"GENE_1125","Gene1125",0.0676763315380455,0.626927019001052,0.95325953218609
"GENE_1166","Gene1166",-0.0846656471795821,0.622152298753231,0.95325953218609
"GENE_1286","Gene1286",0.0619704725313763,0.621561953450387,0.95325953218609
"GENE_1430","Gene1430",-0.0954149070654662,0.617356871645073,0.95325953218609
"GENE_1492","Gene1492",0.0979127965369067,0.626435802446853,0.95325953218609
"GENE_1563","Gene1563",-0.120328335426803,0.620928000795199,0.95325953218609
"GENE_1570","Gene1570",-0.102460537399543,0.626412448608478,0.95325953218609
"GENE_1583","Gene1583",-0.0913500133587419,0.626445555259349,0.95325953218609
"GENE_1618","Gene1618",-0.104695945086675,0.626169489566452,0.95325953218609
"GENE_1656","Gene1656",-0.0912297225582019,0.619637444899652,0.95325953218609
"GENE_1749","Gene1749",0.0968498551169166,0.620876137462074,0.95325953218609
"GENE_1756","Gene1756",-0.0859307606884236,0.625244766881224,0.95325953218609
"GENE_1769","Gene1769",0.0690467942240396,0.624628571413745,0.95325953218609
"GENE_1928","Gene1928",-0.101820817567535,0.624523095232815,0.95325953218609
"GENE_1989","Gene1989",0.124409461257353,0.621482839048275,0.95325953218609
"GENE_2096","Gene2096",0.112730545685959,0.619214273654109,0.95325953218609
"GENE_2101","Gene2101",-0.115620520210912,0.624370579306322,0.95325953218609
"GENE_2139","Gene2139",0.0843642915428289,0.624354638765776,0.95325953218609
"GENE_2212","Gene2212",0.089466334277466,0.622790185859037,0.95325953218609
"GENE_2526","Gene2526",0.0767694884134507,0.623226132752864,0.95325953218609
"GENE_2609","Gene2609",-0.0960348973264615,0.625395398953669,0.95325953218609
"GENE_2696","Gene2696",-0.0803496632754008,0.620070114593714,0.95325953218609
"GENE_2818","Gene2818",0.0958112417845385,0.625779815283648,0.95325953218609
"GENE_2843","Gene2843",-0.111235198828341,0.618611604801986,0.95325953218609
"GENE_2975","Gene2975",0.0893479209212806,0.616975445945219,0.95325953218609
"GENE_1281","Gene1281",0.0897411563118489,0.627251143826136,0.95326921554124
"GENE_2286","Gene2286",0.0745304780285991,0.62767334334031,0.953427863301737
"GENE_1196","Gene1196",-0.0956590632777718,0.62826953593318,0.95385051002001
"GENE_1370","Gene1370",-0.0873625164946406,0.629329424945659,0.954011255602312
"GENE_2330","Gene2330",-0.0896229592780013,0.629257819219223,0.954011255602312
"GENE_2630","Gene2630",-0.0907042100228654,0.628700851548769,0.954011255602312
"GENE_0360","Gene360",-0.0971989145849346,0.630867422250764,0.954895190086929
"GENE_0573","Gene573",0.0723614015511078,0.630554000114248,0.954895190086929
"GENE_2385","Gene2385",0.0906896680347629,0.630402874078353,0.954895190086929
"GENE_1078","Gene1078",-0.12478718029827,0.631529023123201,0.954932998674195
"GENE_2382","Gene2382",-0.0948929327175305,0.631403762365292,0.954932998674195
"GENE_1144","Gene1144",0.0915818023099888,0.632238191116049,0.955042584767446
"GENE_1953","Gene1953",0.0733168082927733,0.632078501679914,0.955042584767446
"GENE_0612","Gene612",0.113838842319038,0.632841358989483,0.955472610452164
"GENE_2984","Gene2984",0.0899864860501189,0.633635385748567,0.956190219942505
"GENE_0234","Gene234",-0.10384311205979,0.64189872578137,0.956645718734005
"GENE_0489","Gene489",-0.0476480753854656,0.645152958343219,0.956645718734005
"GENE_0564","Gene564",0.0879671261924662,0.641726203071084,0.956645718734005
"GENE_0624","Gene624",-0.0604038028845295,0.649245294551035,0.956645718734005
"GENE_0645","Gene645",-0.0844819962676695,0.641632866668888,0.956645718734005
"GENE_0673","Gene673",-0.0769050824129058,0.642057255497137,0.956645718734005
"GENE_0749","Gene749",-0.0837401039292631,0.638413726856494,0.956645718734005
"GENE_0911","Gene911",-0.0683333515837168,0.648868047249024,0.956645718734005
"GENE_0928","Gene928",0.0724970397970193,0.642450611774329,0.956645718734005
"GENE_0986","Gene986",0.104811503758905,0.637141330294763,0.956645718734005
"GENE_1183","Gene1183",0.087344562116499,0.638563231993654,0.956645718734005
"GENE_1240","Gene1240",0.0922534577784173,0.646983978100733,0.956645718734005
"GENE_1259","Gene1259",0.0852356121385371,0.642293743174116,0.956645718734005
"GENE_1308","Gene1308",-0.109173303726678,0.640860762966722,0.956645718734005
"GENE_1324","Gene1324",0.0904651676509083,0.644064744535591,0.956645718734005
"GENE_1384","Gene1384",0.0786757761010053,0.639510362616145,0.956645718734005
"GENE_1437","Gene1437",0.105655036604158,0.644373180825201,0.956645718734005
"GENE_1443","Gene1443",-0.0877886497627927,0.639136123971979,0.956645718734005
"GENE_1476","Gene1476",-0.0756082910689795,0.634635917260068,0.956645718734005
"GENE_1477","Gene1477",0.0901320644589534,0.638037186165083,0.956645718734005
"GENE_1484","Gene1484",-0.0748417707669518,0.6461587772455,0.956645718734005
"GENE_1558","Gene1558",0.0856310633934303,0.642108245587449,0.956645718734005
"GENE_1639","Gene1639",-0.0722249227380711,0.645886856142973,0.956645718734005
"GENE_1650","Gene1650",-0.0815663076503608,0.640816430266004,0.956645718734005
"GENE_1665","Gene1665",-0.0784746165155443,0.649201811517096,0.956645718734005
"GENE_1868","Gene1868",0.0817851559550107,0.648719039700328,0.956645718734005
"GENE_1935","Gene1935",-0.0674969559128673,0.64910614979143,0.956645718734005
"GENE_1940","Gene1940",-0.0791667754378125,0.645361629912561,0.956645718734005
"GENE_1952","Gene1952",-0.0776028422459589,0.650340474771025,0.956645718734005
"GENE_2045","Gene2045",-0.0614784556173653,0.650320932148723,0.956645718734005
"GENE_2064","Gene2064",0.0850802298851931,0.640607828106293,0.956645718734005
"GENE_2151","Gene2151",-0.0937261215924838,0.639537873222038,0.956645718734005
"GENE_2155","Gene2155",-0.0977323800376828,0.644132774620374,0.956645718734005
"GENE_2238","Gene2238",-0.079985103568581,0.63786263314593,0.956645718734005
"GENE_2419","Gene2419",-0.0781317413908127,0.648923965843425,0.956645718734005
"GENE_2453","Gene2453",-0.0926056128701287,0.64988233930059,0.956645718734005
"GENE_2491","Gene2491",-0.0682646970387886,0.643183508459924,0.956645718734005
"GENE_2503","Gene2503",0.097079302883178,0.647713380391119,0.956645718734005
"GENE_2556","Gene2556",-0.0940602464826554,0.648085196022657,0.956645718734005
"GENE_2582","Gene2582",-0.101975497310637,0.637844742454607,0.956645718734005
"GENE_2602","Gene2602",-0.0745524660455708,0.641754180324406,0.956645718734005
"GENE_2608","Gene2608",0.0795163465400952,0.64211527816767,0.956645718734005
"GENE_2679","Gene2679",-0.0793671415263635,0.639344836319732,0.956645718734005
"GENE_2724","Gene2724",-0.0792828104865375,0.647262682319579,0.956645718734005
"GENE_2761","Gene2761",-0.0752199525400457,0.64861298543475,0.956645718734005
"GENE_2845","Gene2845",-0.0831898251233891,0.642994404833265,0.956645718734005
"GENE_2873","Gene2873",0.0853022329212871,0.646152169868157,0.956645718734005
"GENE_2918","Gene2918",0.0916885583635594,0.650317876919638,0.956645718734005
"GENE_2930","Gene2930",0.0600628051646233,0.63687904204516,0.956645718734005
"GENE_2938","Gene2938",0.0773140089646756,0.638551263438677,0.956645718734005
"GENE_2943","Gene2943",0.105561586249378,0.64606205220263,0.956645718734005
"GENE_2978","Gene2978",0.073632952312292,0.650519088739123,0.956645718734005
"GENE_0281","Gene281",0.0980980095551693,0.652277034505496,0.956690978154705
"GENE_0733","Gene733",-0.0886905863101433,0.651869155653225,0.956690978154705
"GENE_1194","Gene1194",0.0949281891715543,0.652178678217674,0.956690978154705
"GENE_1231","Gene1231",-0.0918093966677356,0.650883816650895,0.956690978154705
"GENE_1584","Gene1584",-0.0977220422644933,0.652678460115124,0.956690978154705
"GENE_1763","Gene1763",-0.0709612291569073,0.651231162308696,0.956690978154705
"GENE_2249","Gene2249",0.0989737633029959,0.652782144094227,0.956690978154705
"GENE_0300","Gene300",0.0860768805576182,0.654177435721593,0.956902707557302
"GENE_0582","Gene582",-0.080792118666392,0.654967898955911,0.956902707557302
"GENE_0865","Gene865",0.10047551312472,0.655478354676752,0.956902707557302
"GENE_0907","Gene907",-0.0882949601676843,0.65416225376487,0.956902707557302
"GENE_2199","Gene2199",-0.0839648015611374,0.655058116148889,0.956902707557302
"GENE_2251","Gene2251",-0.0893330916985402,0.65522538633216,0.956902707557302
"GENE_2585","Gene2585",0.067984656035522,0.655222946097357,0.956902707557302
"GENE_2920","Gene2920",0.0794762611543227,0.655287747933512,0.956902707557302
"GENE_1390","Gene1390",-0.0555167518581863,0.656322129655883,0.957398392662035
"GENE_1499","Gene1499",-0.0895345306580726,0.656456164568602,0.957398392662035
"GENE_1373","Gene1373",-0.0655138788700071,0.657648282287818,0.958205365159521
"GENE_2904","Gene2904",-0.0693116400448108,0.657626085388948,0.958205365159521
"GENE_1112","Gene1112",0.0608598631105952,0.658148492543769,0.9584686784618
"GENE_0233","Gene233",-0.0913925765579862,0.660434652380756,0.958726851626946
"GENE_0252","Gene252",-0.0831302218980703,0.667910013526519,0.958726851626946
"GENE_0254","Gene254",0.084801426726095,0.670606751579454,0.958726851626946
"GENE_0275","Gene275",-0.065101998757549,0.676756005613725,0.958726851626946
"GENE_0319","Gene319",-0.0742791741843583,0.662471578258314,0.958726851626946
"GENE_0328","Gene328",-0.0803880684736367,0.672911904256256,0.958726851626946
"GENE_0370","Gene370",-0.0779272313109063,0.669401383861053,0.958726851626946
"GENE_0371","Gene371",-0.0891454790261443,0.661710305878668,0.958726851626946
"GENE_0420","Gene420",0.0692912864737574,0.665322014995972,0.958726851626946
"GENE_0424","Gene424",0.0741565622385512,0.665285268244386,0.958726851626946
"GENE_0461","Gene461",0.0877214966580144,0.665085123937223,0.958726851626946
"GENE_0503","Gene503",0.071601139791805,0.671340968376943,0.958726851626946
"GENE_0526","Gene526",0.076533730271402,0.672324379209145,0.958726851626946
"GENE_0603","Gene603",-0.0835015964768839,0.676444708847521,0.958726851626946
"GENE_0636","Gene636",-0.0803204954782819,0.677886920921086,0.958726851626946
"GENE_0654","Gene654",-0.0836714104294929,0.668923410768954,0.958726851626946
"GENE_0668","Gene668",-0.106046191217613,0.663608697565483,0.958726851626946
"GENE_0695","Gene695",-0.065831674460183,0.676973896096822,0.958726851626946
"GENE_0703","Gene703",0.102134639927255,0.660735912461198,0.958726851626946
"GENE_0707","Gene707",0.0803880312456373,0.676730909055143,0.958726851626946
"GENE_0745","Gene745",0.0662208638971098,0.68032116998643,0.958726851626946
"GENE_0760","Gene760",-0.0576899283806043,0.680376489037923,0.958726851626946
"GENE_0811","Gene811",-0.078946360676027,0.677902079966815,0.958726851626946
"GENE_0879","Gene879",0.0766625537869015,0.669932393403757,0.958726851626946
"GENE_0904","Gene904",0.0607215150701954,0.677729889904382,0.958726851626946
"GENE_0967","Gene967",-0.0866592684013883,0.663668317249338,0.958726851626946
"GENE_1016","Gene1016",0.0602916857644278,0.680009083724235,0.958726851626946
"GENE_1022","Gene1022",0.0903638893332781,0.679458984834993,0.958726851626946
"GENE_1087","Gene1087",-0.0753983275643275,0.675260971841497,0.958726851626946
"GENE_1104","Gene1104",-0.0921449751929426,0.670108858792793,0.958726851626946
"GENE_1129","Gene1129",0.0779054002111419,0.67971104893634,0.958726851626946
"GENE_1137","Gene1137",-0.0616655474560446,0.675551539738193,0.958726851626946
"GENE_1161","Gene1161",-0.100654284586677,0.661752811879205,0.958726851626946
"GENE_1210","Gene1210",-0.0683279746575796,0.666530980008897,0.958726851626946
"GENE_1232","Gene1232",0.077729962527366,0.667617709513619,0.958726851626946
"GENE_1331","Gene1331",0.0970367830196164,0.669331876469468,0.958726851626946
"GENE_1548","Gene1548",0.0678636113678408,0.671107434476464,0.958726851626946
"GENE_1586","Gene1586",-0.0879073407536772,0.680375161876935,0.958726851626946
"GENE_1684","Gene1684",0.0827239633618486,0.672476036058624,0.958726851626946
"GENE_1689","Gene1689",-0.086203337160569,0.65922723132579,0.958726851626946
"GENE_1810","Gene1810",0.0584682899817182,0.668601239958145,0.958726851626946
"GENE_1826","Gene1826",0.0703219423281389,0.662834062444815,0.958726851626946
"GENE_1837","Gene1837",-0.0797563725778714,0.672997537159655,0.958726851626946
"GENE_1839","Gene1839",0.0690057821693397,0.679419431983059,0.958726851626946
"GENE_1855","Gene1855",0.0839860807983523,0.679795643462069,0.958726851626946
"GENE_1962","Gene1962",-0.0821867337788973,0.66103081872706,0.958726851626946
"GENE_1967","Gene1967",0.0751921540178762,0.666476251169327,0.958726851626946
"GENE_2027","Gene2027",-0.080593868238914,0.668679247288344,0.958726851626946
"GENE_2074","Gene2074",-0.0580851004561467,0.667022564557085,0.958726851626946
"GENE_2086","Gene2086",-0.072881480046429,0.664818974723388,0.958726851626946
"GENE_2124","Gene2124",-0.0715491366552454,0.669625850048832,0.958726851626946
"GENE_2193","Gene2193",0.0710496825539906,0.672759325680305,0.958726851626946
"GENE_2211","Gene2211",0.0844547926316519,0.666234473043405,0.958726851626946
"GENE_2214","Gene2214",-0.10420675340742,0.659418121390045,0.958726851626946
"GENE_2266","Gene2266",0.0661209541308025,0.678302073625313,0.958726851626946
"GENE_2311","Gene2311",0.0634725436721642,0.662759534275241,0.958726851626946
"GENE_2325","Gene2325",-0.0802752857058815,0.663522797578874,0.958726851626946
"GENE_2347","Gene2347",0.0500717799070491,0.671933774125593,0.958726851626946
"GENE_2351","Gene2351",0.103433538315306,0.67744381976141,0.958726851626946
"GENE_2398","Gene2398",0.0754043930761323,0.667200336771457,0.958726851626946
"GENE_2447","Gene2447",0.0688421894479561,0.660000509485738,0.958726851626946
"GENE_2486","Gene2486",-0.061591880281723,0.679708657172843,0.958726851626946
"GENE_2583","Gene2583",-0.0801475081879941,0.667321631655621,0.958726851626946
"GENE_2629","Gene2629",-0.100826887640022,0.660749279077702,0.958726851626946
"GENE_2663","Gene2663",0.079606871945952,0.679860366910899,0.958726851626946
"GENE_2936","Gene2936",0.0590591804446774,0.673550792476483,0.958726851626946
"GENE_2948","Gene2948",-0.0605546832877248,0.673889777374026,0.958726851626946
"GENE_2952","Gene2952",-0.0821957923012295,0.678166234443565,0.958726851626946
"GENE_2966","Gene2966",-0.0685991533334915,0.670852612865807,0.958726851626946
"GENE_0460","Gene460",0.0761540707249546,0.681826162208515,0.959417676653633
"GENE_0849","Gene849",0.083365461944263,0.681585061010891,0.959417676653633
"GENE_2445","Gene2445",0.0783578256031632,0.681213560637624,0.959417676653633
"GENE_1426","Gene1426",-0.0731373774414728,0.682691948673934,0.96018558181988
"GENE_0641","Gene641",-0.0608649738457814,0.68350597523761,0.960880002677052
"GENE_0224","Gene224",-0.0674002615892206,0.6844165504713,0.961628139934161
"GENE_2099","Gene2099",-0.0548288467858393,0.684679235633122,0.961628139934161
"GENE_0820","Gene820",-0.0663035414270698,0.685151825976888,0.961841590047105
"GENE_1529","Gene1529",-0.0874699400531727,0.688395056999316,0.965942549578086
"GENE_1730","Gene1730",-0.0456309066552603,0.688981615006692,0.966313625535333
"GENE_0667","Gene667",0.0625918258007214,0.689361366772706,0.96639443940099
"GENE_1957","Gene1957",-0.0904662213988399,0.689915205423171,0.966719110821818
"GENE_1190","Gene1190",0.0729079231243297,0.69146923083836,0.968141855655825
"GENE_2260","Gene2260",0.0740958527995588,0.691575998890145,0.968141855655825
"GENE_0433","Gene433",-0.0762678899725442,0.692032406363756,0.968328926814958
"GENE_0296","Gene296",0.0629994176908228,0.693112481419115,0.968395835680189
"GENE_0314","Gene314",-0.0586249965330854,0.694145621242709,0.968395835680189
"GENE_1350","Gene1350",0.0722265758892746,0.694479014562745,0.968395835680189
"GENE_1777","Gene1777",0.0782042858889769,0.693825997768287,0.968395835680189
"GENE_1959","Gene1959",-0.0843007113181304,0.69297711985594,0.968395835680189
"GENE_2162","Gene2162",-0.074976795867391,0.693514337690787,0.968395835680189
"GENE_2346","Gene2346",0.0663097300936855,0.694099852928732,0.968395835680189
"GENE_2457","Gene2457",-0.0726392458598122,0.694662612794589,0.968395835680189
"GENE_0457","Gene457",0.0738687829717977,0.695337626773058,0.968436806090611
"GENE_2682","Gene2682",0.060236848232897,0.695214376564136,0.968436806090611
"GENE_0439","Gene439",-0.0647687944236122,0.696371599707464,0.968494599828798
"GENE_0758","Gene758",0.0716204648100955,0.695949629410926,0.968494599828798
"GENE_1051","Gene1051",0.0932352987217042,0.696993280343458,0.968494599828798
"GENE_1136","Gene1136",-0.0625730787810426,0.696740213159627,0.968494599828798
